file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\linkbutton\LinkButton.java,org.primefaces.component.linkbutton.LinkButton,class,4,5,1,4,5,3,0,4,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,18,4,1,1,0,1,9,2,3,0,3,2,0,0,0,28,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\graphicimage\GraphicImageBase.java,org.primefaces.component.graphicimage.GraphicImageBase,class,1,3,2,1,14,2,1,4,91,0.9285714,0.0,0.0,14,0,14,0,0,0,14,0,0,0,2,2,2,0,0,0,2,0,0,47,7,0,0,0,0,2,0,2,0,2,0,0,1,0,44,1025,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\inputtext\InputTextBase.java,org.primefaces.component.inputtext.InputTextBase,class,3,5,2,3,14,3,1,4,91,0.9285714,0.0,0.0,14,0,14,0,0,0,14,0,0,0,2,2,2,0,0,0,2,0,0,47,7,0,0,0,0,3,0,2,0,2,0,0,1,0,48,1025,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\event\organigram\OrganigramNodeDragDropEvent.java,org.primefaces.event.organigram.OrganigramNodeDragDropEvent,class,4,5,1,4,3,4,0,0,0,0.5555556,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,3,0,0,16,2,0,0,0,0,0,1,3,0,3,0,0,0,0,21,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-showcase\src\main\java\org\primefaces\showcase\view\misc\SpotlightView.java,org.primefaces.showcase.view.misc.SpotlightView,class,3,3,0,3,5,1,0,2,0,0.4,0.6,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,21,2,0,0,0,0,1,0,4,0,2,0,0,0,0,12,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\convert\BigIntegerConverter.java,org.primefaces.convert.BigIntegerConverter,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-integration-tests\src\test\java\org\primefaces\integrationtests\dataexporter\DataExporter003Test.java,org.primefaces.integrationtests.dataexporter.DataExporter003Test,class,8,8,0,8,1,4,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,2,4,0,4,0,0,1,0,42,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-showcase\src\main\java\org\primefaces\showcase\view\misc\ChipView.java,org.primefaces.showcase.view.misc.ChipView,class,5,5,0,5,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,4,0,3,1,3,0,0,0,0,13,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\datascroller\DataScroller.java,org.primefaces.component.datascroller.DataScroller,class,6,8,2,6,7,4,0,13,15,0.96153843,0.0,0.0,6,0,5,0,1,0,6,0,0,0,13,13,10,3,0,0,13,0,1,41,7,0,0,0,0,24,0,16,3,16,1,0,0,0,62,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\event\RateEvent.java,org.primefaces.event.RateEvent,class,4,4,0,4,2,2,0,0,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,0,11,1,0,0,0,0,0,1,2,0,2,0,0,0,0,17,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\accordionpanel\AccordionPanelComponentHandler.java,org.primefaces.component.accordionpanel.AccordionPanelComponentHandler,class,6,6,0,6,2,2,0,3,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,11,1,0,0,0,0,1,0,2,0,2,0,0,0,0,26,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\model\ResponsiveOption.java,org.primefaces.model.ResponsiveOption,class,1,1,0,1,10,1,0,2,1,0.65,0.4888889,0.8,10,0,10,0,0,0,10,0,0,0,4,1,0,4,0,0,1,0,1,41,3,0,0,0,0,6,1,7,3,4,0,0,0,0,23,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\barcode\BarcodeBase.java,org.primefaces.component.barcode.BarcodeBase,class,1,3,2,1,14,2,1,4,91,0.9285714,0.0,0.0,14,0,14,0,0,0,14,0,0,0,2,2,2,0,0,0,2,0,0,47,7,0,0,0,0,5,1,2,0,2,0,0,1,0,47,1025,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\chip\ChipRenderer.java,org.primefaces.component.chip.ChipRenderer,class,8,9,1,8,14,2,0,26,21,0.0,0.0,0.0,7,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,5,0,0,24,1,7,0,7,1,0,0,0,40,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\checkbox\CheckboxRenderer.java,org.primefaces.component.checkbox.CheckboxRenderer,class,9,10,1,9,16,2,0,28,21,0.85714287,0.0,0.0,7,0,2,0,5,0,7,0,0,0,1,1,0,1,0,0,1,0,0,84,3,0,6,0,0,36,0,21,3,18,1,0,0,0,73,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces\src\main\java\org\primefaces\component\toggleswitch\ToggleSwitchRenderer.java,org.primefaces.component.toggleswitch.ToggleSwitchRenderer,class,8,9,1,8,16,2,0,39,28,0.0,0.0,0.0,8,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,1,89,3,0,4,0,1,45,0,17,2,17,1,0,0,0,62,1,0
C:\Users\User\Desktop\OOD\primefaces-master\primefaces-integration-tests\src\test\java\org\primefaces\integrationtests\datepicker\DatePicker008Test.java,org.primefaces.integrationtests.datepicker.DatePicker008Test,class,12,13,1,12,7,4,0,31,21,0.0,0.0,0.0,7,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,85,0,0,0,0,0,21,27,20,1,20,0,0,1,0,64,1,0
