file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\database\support\SqlPagingQueryUtils.java,org.springframework.batch.item.database.support.SqlPagingQueryUtils,"buildSortClause/1[java.util.Map<java.lang.String,org.springframework.batch.item.database.Order>]",false,220,1,2,2,0,4,5,16,1,2,1,5,0,0,1,2,0,0,4,0,3,0,2,0,0,0,40,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\domain\trade\internal\ItemTrackingTradeItemWriter.java,org.springframework.batch.sample.domain.trade.internal.ItemTrackingTradeItemWriter,getItems/0,false,46,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\domain\trade\internal\ItemTrackingTradeItemWriter.java,org.springframework.batch.sample.domain.trade.internal.ItemTrackingTradeItemWriter,setDataSource/1[javax.sql.DataSource],false,38,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\domain\trade\internal\ItemTrackingTradeItemWriter.java,org.springframework.batch.sample.domain.trade.internal.ItemTrackingTradeItemWriter,write/1[org.springframework.batch.sample.domain.trade.internal.Chunk<? extends org.springframework.batch.sample.domain.trade.Trade>],false,51,2,5,2,3,4,7,13,0,1,1,7,0,0,1,1,0,0,2,1,1,1,2,0,0,0,24,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\domain\trade\internal\ItemTrackingTradeItemWriter.java,org.springframework.batch.sample.domain.trade.internal.ItemTrackingTradeItemWriter,setWriteFailureISIN/1[java.lang.String],false,42,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\ExecutionContextPromotionListener.java,org.springframework.batch.core.listener.ExecutionContextPromotionListener,afterStep/1[org.springframework.batch.core.StepExecution],false,55,5,5,0,5,6,9,21,1,3,1,9,0,0,2,0,0,0,2,0,3,1,5,0,0,0,25,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\ExecutionContextPromotionListener.java,org.springframework.batch.core.listener.ExecutionContextPromotionListener,setStatuses/1[java.lang.String[]],false,99,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\ExecutionContextPromotionListener.java,org.springframework.batch.core.listener.ExecutionContextPromotionListener,setKeys/1[java.lang.String[]],false,91,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\ExecutionContextPromotionListener.java,org.springframework.batch.core.listener.ExecutionContextPromotionListener,setStrict/1[boolean],false,108,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\listener\ExecutionContextPromotionListener.java,org.springframework.batch.core.listener.ExecutionContextPromotionListener,afterPropertiesSet/0,false,80,0,0,0,0,3,2,6,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\IteratorItemReaderTests.java,org.springframework.batch.item.support.IteratorItemReaderTests,testIterable/0,false,29,2,0,0,0,1,4,7,0,1,0,4,0,0,0,0,0,0,6,0,1,0,0,0,0,0,6,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\support\IteratorItemReaderTests.java,org.springframework.batch.item.support.IteratorItemReaderTests,testIterator/0,false,38,2,0,0,0,1,5,7,0,1,0,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,6,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\support\state\EndStateTests.java,org.springframework.batch.core.job.flow.support.state.EndStateTests$Anonymous2,getJobExecution/0,false,74,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\support\SummaryFooterCallback.java,org.springframework.batch.sample.support.SummaryFooterCallback,beforeStep/1[org.springframework.batch.sample.support.StepExecution],false,39,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\support\SummaryFooterCallback.java,org.springframework.batch.sample.support.SummaryFooterCallback,writeFooter/1[java.io.Writer],false,34,0,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\flow\support\state\EndStateTests.java,org.springframework.batch.core.job.flow.support.state.EndStateTests$Anonymous1,getJobExecution/0,false,53,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,outboundFlow/1[org.springframework.batch.sample.remotepartitioning.aggregating.ActiveMQConnectionFactory],false,79,4,1,0,1,1,6,3,1,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,tasklet/1[java.lang.String],false,95,4,1,1,0,1,1,7,2,2,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,requests/0,false,60,2,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,WorkerConfiguration/1[org.springframework.batch.sample.remotepartitioning.aggregating.RemotePartitioningWorkerStepBuilderFactory],true,52,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,workerStep/1[org.springframework.batch.sample.remotepartitioning.aggregating.PlatformTransactionManager],false,88,4,3,0,3,1,8,3,1,0,1,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,replies/0,false,74,2,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\aggregating\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.aggregating.WorkerConfiguration,inboundFlow/1[org.springframework.batch.sample.remotepartitioning.aggregating.ActiveMQConnectionFactory],false,65,4,1,0,1,1,6,3,1,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\StepListenerFactoryBeanTests.java,org.springframework.batch.core.listener.StepListenerFactoryBeanTests$Anonymous8,aMethod/1[java.lang.Integer],false,313,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\partition\ExampleItemWriter.java,org.springframework.batch.core.partition.ExampleItemWriter,getItems/0,false,40,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\partition\ExampleItemWriter.java,org.springframework.batch.core.partition.ExampleItemWriter,write/1[org.springframework.batch.item.Chunk<? extends java.lang.String>],false,48,1,1,0,1,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\partition\ExampleItemWriter.java,org.springframework.batch.core.partition.ExampleItemWriter,clear/0,false,36,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\StepListenerFactoryBeanTests.java,org.springframework.batch.core.listener.StepListenerFactoryBeanTests$Anonymous9,aMethod/0,false,325,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\StepListenerFactoryBeanTests.java,org.springframework.batch.core.listener.StepListenerFactoryBeanTests$Anonymous6,aMethod/0,false,281,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,name/1[java.lang.String],false,76,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,partitions/1[java.util.List<java.lang.Integer>],false,111,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,"partitionOffsets/1[java.util.Map<org.springframework.batch.item.kafka.builder.TopicPartition,java.lang.Long>]",false,129,4,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,build/0,false,155,4,5,0,5,2,12,21,1,1,0,12,0,0,0,0,0,0,11,0,1,4,1,0,0,0,20,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,partitions/1[java.lang.Integer[]],false,102,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,saveState/1[boolean],false,63,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,topic/1[java.lang.String],false,139,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,pollTimeout/1[java.time.Duration],false,150,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\kafka\builder\KafkaItemReaderBuilder.java,org.springframework.batch.item.kafka.builder.KafkaItemReaderBuilder,consumerProperties/1[java.util.Properties],false,92,3,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\trade\CustomerUpdateProcessor.java,org.springframework.batch.sample.domain.trade.CustomerUpdateProcessor,setCustomerDao/1[org.springframework.batch.sample.domain.trade.CustomerDao],false,70,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\trade\CustomerUpdateProcessor.java,org.springframework.batch.sample.domain.trade.CustomerUpdateProcessor,process/1[org.springframework.batch.sample.domain.trade.CustomerUpdate],false,36,5,9,5,4,10,4,23,6,1,1,4,0,0,0,9,0,0,0,0,1,0,1,0,0,0,15,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\domain\trade\CustomerUpdateProcessor.java,org.springframework.batch.sample.domain.trade.CustomerUpdateProcessor,setInvalidCustomerLogger/1[org.springframework.batch.sample.domain.trade.InvalidCustomerLogger],false,74,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\StepListenerFactoryBeanTests.java,org.springframework.batch.core.listener.StepListenerFactoryBeanTests$Anonymous7,aMethod/1[org.springframework.batch.item.Chunk<java.lang.String>],false,296,2,1,0,1,1,3,5,0,0,1,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\support\SimpleJobRepositoryProxyTests.java,org.springframework.batch.core.repository.support.SimpleJobRepositoryProxyTests$Advice,invoke/1[org.springframework.batch.core.repository.support.MethodInvocation],false,74,1,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\internal\JdbcGameDao.java,org.springframework.batch.core.test.football.internal.JdbcGameDao,initDao/0,false,34,1,0,0,0,1,4,4,0,0,0,4,0,0,0,0,0,0,16,0,1,0,0,0,0,0,11,4,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\internal\JdbcGameDao.java,org.springframework.batch.core.test.football.internal.JdbcGameDao,write/1[org.springframework.batch.item.Chunk<? extends org.springframework.batch.core.test.football.domain.Game>],false,42,4,15,0,15,2,17,6,0,1,1,17,0,0,1,0,0,0,15,0,1,0,1,0,0,0,9,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\JobParametersNotFoundExceptionTests.java,org.springframework.batch.core.launch.JobParametersNotFoundExceptionTests,getException/1[java.lang.String],false,34,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\JobParametersNotFoundExceptionTests.java,org.springframework.batch.core.launch.JobParametersNotFoundExceptionTests,"getException/2[java.lang.String,java.lang.Throwable]",false,46,1,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\OptimisticLockingFailureTests.java,org.springframework.batch.core.repository.dao.OptimisticLockingFailureTests$SleepingTasklet,"execute/2[org.springframework.batch.core.repository.dao.StepContribution,org.springframework.batch.core.repository.dao.ChunkContext]",false,125,4,0,0,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\SimpleChunkProcessorTests.java,org.springframework.batch.core.step.item.SimpleChunkProcessorTests$Anonymous2,write/1[org.springframework.batch.item.Chunk<? extends java.lang.String>],false,50,1,5,0,5,2,3,6,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\item\SimpleChunkProcessorTests.java,org.springframework.batch.core.step.item.SimpleChunkProcessorTests$Anonymous1,process/1[java.lang.String],false,42,1,0,0,0,2,1,6,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\RunIdIncrementerTests.java,org.springframework.batch.core.launch.support.RunIdIncrementerTests,testGetNextAppends/0,false,43,3,0,0,0,1,7,5,0,1,0,7,0,0,0,0,0,0,5,1,1,0,0,0,0,0,10,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\RunIdIncrementerTests.java,org.springframework.batch.core.launch.support.RunIdIncrementerTests,testGetNextWhenRunIdIsString/0,false,57,3,0,0,0,1,6,5,0,2,0,6,0,0,0,0,0,0,3,1,2,0,0,0,0,0,15,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\RunIdIncrementerTests.java,org.springframework.batch.core.launch.support.RunIdIncrementerTests,testGetNextNamed/0,false,50,2,0,0,0,1,5,5,0,1,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,10,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\RunIdIncrementerTests.java,org.springframework.batch.core.launch.support.RunIdIncrementerTests,testGetNext/0,false,36,2,0,0,0,1,4,5,0,1,0,4,0,0,0,0,0,0,2,2,1,0,0,0,0,0,9,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\launch\support\RunIdIncrementerTests.java,org.springframework.batch.core.launch.support.RunIdIncrementerTests,testGetNextWhenRunIdIsInvalidString/0,false,69,3,0,0,0,1,4,4,0,1,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,1,15,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteStringWithBogusEncoding/0,false,566,2,0,0,0,1,9,10,0,1,0,9,0,0,0,0,0,0,2,0,1,0,0,0,0,1,24,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteHeaderAfterRestartOnFirstChunk/0,false,724,3,1,0,1,1,8,22,0,1,0,8,1,2,0,0,0,0,2,0,4,0,0,1,0,0,33,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteWithConverter/0,false,250,3,1,0,1,1,6,13,0,2,0,6,1,2,0,0,0,0,2,0,2,1,0,1,0,0,23,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteWithMultipleOpen/0,false,148,2,1,0,1,1,5,8,0,0,0,5,1,2,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteStringTransactional/0,false,348,2,2,0,2,1,3,4,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,setUp/0,false,88,4,0,0,0,1,7,10,0,0,0,7,0,0,0,0,0,0,4,0,2,0,0,0,0,0,22,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testForcedWriteString/0,false,235,2,1,0,1,1,7,8,0,1,0,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteFooter/0,false,593,3,1,0,1,1,7,14,0,0,0,7,1,2,0,0,0,0,2,0,0,0,0,1,0,0,23,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testAppendToNotYetExistingFile/0,false,815,4,1,0,1,1,13,13,0,1,0,13,1,2,0,0,0,0,5,0,2,0,0,0,0,0,27,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,writeStringTransactionCheck/1[java.lang.String],false,359,4,2,2,0,1,3,18,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testRestart/0,false,305,4,1,0,1,2,10,22,0,1,0,10,1,2,1,0,0,0,11,3,1,2,1,1,0,0,17,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testTransactionalRestart/0,false,381,8,1,0,1,2,8,45,0,2,0,8,1,2,1,0,0,0,3,3,2,2,1,3,0,0,34,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testTransactionalRestartWithMultiByteCharacterUTF8/0,false,451,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,tearDown/0,false,105,1,0,0,0,2,3,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testAfterPropertiesSetChecksMandatory/0,false,546,2,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testDefaultStreamContext/0,false,552,4,0,0,0,1,12,12,0,0,0,12,0,0,0,0,0,0,1,2,1,1,0,0,0,0,16,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteWithAppend/0,false,171,2,2,0,2,1,8,12,0,0,0,8,2,2,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testOpenWithNonWritableFile/0,false,529,4,0,0,0,1,16,15,0,3,0,16,0,0,0,0,0,0,6,0,4,4,0,0,0,1,30,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteStringWithEncodingAfterClose/0,false,580,2,1,0,1,1,7,10,0,1,0,7,1,2,0,0,0,0,1,0,1,0,0,0,0,0,25,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testTransactionalRestartWithMultiByteCharacterUTF16BE/0,false,457,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\file\FlatFileItemWriterTests.java,org.springframework.batch.item.file.FlatFileItemWriterTests,testWriteHeaderAndDeleteOnExitReopen/0,false,687,3,1,0,1,1,12,19,0,0,0,12,1,2,0,0,0,0,4,0,0,0,0,1,0,0,24,0,0,false
